27.581	115	0.1181539368	2083.1665446261	0.4841085961	-0.1753440008
27.582	116	0.1181540560	2083.1702997190	0.4841087153	-0.1753490076
27.584	117	0.1181551288	2083.1728031142	0.4841075232	-0.1753563985
27.582	118	0.1181542944	2083.1765582071	0.4841072848	-0.1753633127
27.584	119	0.1181548904	2083.1871976368	0.4841071656	-0.1753647432
27.585	120	0.1181554865	2083.1922044273	0.4841080000	-0.1753668890
27.585	121	0.1181554865	2083.1978370665	0.4841093113	-0.1753687963
27.579	122	0.1181531023	2083.2065989498	0.4841088345	-0.1753709421
27.580	123	0.1181534599	2083.2197417748	0.4841094306	-0.1753735647
27.583	124	0.1181545328	2083.2272519605	0.4841090729	-0.1753782138
27.580	125	0.1181532215	2083.2360138438	0.4841097882	-0.1753821478
27.584	126	0.1181551288	2083.2491566687	0.4841096690	-0.1753836975
27.580	127	0.1181533407	2083.2641770401	0.4841093113	-0.1753889427
27.577	128	0.1181521486	2083.2741906210	0.4841108611	-0.1753929958
27.575	129	0.1181514334	2083.2923402364	0.4841115763	-0.1753919229
27.572	130	0.1181498836	2083.3104898519	0.4841101458	-0.1753910884
27.569	131	0.1181486915	2083.3205034328	0.4841116955	-0.1753926382
27.571	132	0.1181495260	2083.3411564434	0.4841120532	-0.1753947839
27.571	133	0.1181495260	2083.3618094541	0.4841126492	-0.1754034862
27.564	134	0.1181469034	2083.3793332207	0.4841133645	-0.1754050359
27.565	135	0.1181470226	2083.3999862313	0.4841130068	-0.1754057512
27.563	136	0.1181465458	2083.4187616955	0.4841156294	-0.1754077778
27.564	137	0.1181467842	2083.4375371598	0.4841137221	-0.1754053936
27.563	138	0.1181464266	2083.4581901704	0.4841152718	-0.1754076585
27.563	139	0.1181463074	2083.4844758203	0.4841167023	-0.1754113540
27.558	140	0.1181442808	2083.5063805286	0.4841164639	-0.1754101619
27.565	141	0.1181470226	2083.5307886321	0.4841172984	-0.1754138574
27.564	142	0.1181469034	2083.5608293748	0.4841181328	-0.1754148111
27.569	143	0.1181486915	2083.5858633271	0.4841190865	-0.1754164800
27.564	144	0.1181469034	2083.6083938842	0.4841196826	-0.1754208908
27.561	145	0.1181454729	2083.6334278365	0.4841217091	-0.1754227981
27.563	146	0.1181464266	2083.6684753697	0.4841207554	-0.1754237518
27.556	147	0.1181435655	2083.6941351708	0.4841225436	-0.1754341230
27.560	148	0.1181449961	2083.7298085529	0.4841231396	-0.1754715547
27.554	149	0.1181426119	2083.7567200516	0.4841260007	-0.1754175529
27.549	150	0.1181404661	2083.7911417360	0.4841283848	-0.1753404245
27.551	151	0.1181411814	2083.8243117228	0.4841295769	-0.1752095327
27.552	152	0.1181418966	2083.8531007679	0.4841293385	-0.1752866611
27.557	153	0.1181438040	2083.8887741499	0.4841300538	-0.1753844127
27.548	154	0.1181402277	2083.9231958344	0.4841323187	-0.1753848896
27.548	155	0.1181402277	2083.9582433676	0.4841319611	-0.1753902540
27.549	156	0.1181405853	2083.9951684472	0.4841335108	-0.1753840551
27.545	157	0.1181390356	2084.0270867364	0.4841335108	-0.1753714189
27.541	158	0.1181371282	2084.0708961529	0.4841357758	-0.1753603325
27.540	159	0.1181367706	2084.1040661397	0.4841357758	-0.1753560409
27.542	160	0.1181376051	2084.1497531026	0.4841378024	-0.1753378019
27.543	161	0.1181382011	2084.1835489382	0.4841392329	-0.1753320798
27.543	162	0.1181380819	2084.2248549595	0.4841422131	-0.1753115758
27.543	163	0.1181380819	2084.2686643761	0.4841409018	-0.1753405437
27.538	164	0.1181358169	2084.3112220950	0.4841431668	-0.1753496036
27.538	165	0.1181361746	2084.3550315115	0.4841438820	-0.1753547296
27.532	166	0.1181334328	2084.3919565911	0.4841440013	-0.1753562793
27.537	167	0.1181354593	2084.4395211005	0.4841447165	-0.1753560409
27.531	168	0.1181333135	2084.4864597611	0.4841467431	-0.1753547296
27.521	169	0.1181291412	2084.5271399335	0.4841463854	-0.1753541336
27.526	170	0.1181311678	2084.5747044429	0.4841503193	-0.1753512725
27.518	171	0.1181277107	2084.6210172547	0.4841505578	-0.1753414974
27.520	172	0.1181286644	2084.6692076128	0.4841502001	-0.1753333911
27.524	173	0.1181300949	2084.7186496686	0.4841518691	-0.1753295765
27.519	174	0.1181279491	2084.7655883292	0.4841553261	-0.1753265962
27.512	175	0.1181252073	2084.8181596290	0.4841541340	-0.1753195629
27.514	176	0.1181261610	2084.8632207431	0.4841569951	-0.1753199205
27.514	177	0.1181261610	2084.9214246822	0.4841591408	-0.1753177747
27.509	178	0.1181238960	2084.9708667380	0.4841620019	-0.1753202781
27.509	179	0.1181241344	2085.0221863402	0.4841622403	-0.1753152713
27.508	180	0.1181236576	2085.0772610353	0.4841625979	-0.1753140792
27.511	181	0.1181247305	2085.1317098815	0.4841649821	-0.1753136024
27.508	182	0.1181235384	2085.1824036349	0.4841671279	-0.1753112182
27.506	183	0.1181228231	2085.2368524812	0.4841672471	-0.1753169403
27.504	184	0.1181217502	2085.2925530250	0.4841686776	-0.1753271923
27.504	185	0.1181217502	2085.3457501737	0.4841715386	-0.1753183708
27.503	186	0.1181216310	2085.4070833568	0.4841742804	-0.1753170595
27.502	187	0.1181212734	2085.4571512614	0.4841747573	-0.1753096685
27.499	188	0.1181199621	2085.5197361421	0.4841770222	-0.1753112182
27.497	189	0.1181191276	2085.5741849884	0.4841784527	-0.1753093109
27.496	190	0.1181185316	2085.6367698691	0.4841789296	-0.1753101453
27.494	191	0.1181178163	2085.6974772035	0.4841804793	-0.1753150329
27.494	192	0.1181176971	2085.7575586890	0.4841828635	-0.1753152713
27.491	193	0.1181166242	2085.8182660233	0.4841839364	-0.1753158674
27.486	194	0.1181144785	2085.8821026017	0.4841852477	-0.1753221855
27.482	195	0.1181128095	2085.9434357848	0.4841890624	-0.1753358945
27.480	196	0.1181118559	2086.0085240608	0.4841906121	-0.1753405437
27.488	197	0.1181151937	2086.0692313951	0.4841908505	-0.1753300533
27.486	198	0.1181143593	2086.1380747639	0.4841915658	-0.1753833398
27.484	199	0.1181135248	2086.1975304006	0.4841952613	-0.1753728494
27.486	200	0.1181143593	2086.2632445254	0.4841960957	-0.1753772602
27.479	201	0.1181116175	2086.3333395918	0.4841966918	-0.1753759489
27.474	202	0.1181094717	2086.3959244726	0.4842008641	-0.1753708229
27.474	203	0.1181093525	2086.4647678414	0.4842027714	-0.1753659353
27.475	204	0.1181098293	2086.5298561174	0.4842015793	-0.1753745184
27.471	205	0.1181082796	2086.6012028814	0.4842055133	-0.1753573522
27.472	206	0.1181088756	2086.6625360645	0.4842086127	-0.1753519878
27.470	207	0.1181076835	2086.7332569798	0.4842098048	-0.1753561601
27.468	208	0.1181069683	2086.8083588367	0.4842112353	-0.1753409013
27.467	209	0.1181067299	2086.8753246591	0.4842151692	-0.1753150329
27.467	210	0.1181068491	2086.9466714231	0.4842170766	-0.1752783165
27.467	211	0.1181064915	2087.0198957336	0.4842214873	-0.1753295765
27.468	212	0.1181072067	2087.0912424976	0.4842210105	-0.1753349409
27.467	213	0.1181064915	2087.1638409593	0.4842225602	-0.1754155264
27.460	214	0.1181038688	2087.2345618745	0.4842264941	-0.1753506765
27.464	215	0.1181054186	2087.3109154291	0.4842269709	-0.1753113374
27.458	216	0.1181029152	2087.3828880419	0.4842293551	-0.1753375635
27.453	217	0.1181006502	2087.4561123524	0.4842305472	-0.1753474578
27.455	218	0.1181014847	2087.5293366628	0.4842346003	-0.1753302917
27.447	219	0.1180983852	2087.6063160662	0.4842350772	-0.1753126487
27.450	220	0.1180994581	2087.6845471671	0.4842393687	-0.1753069267
27.449	221	0.1180991005	2087.7552680823	0.4842411568	-0.1753122911
27.448	222	0.1180986236	2087.8334991833	0.4842427066	-0.1753014431
27.448	223	0.1180988621	2087.9092268890	0.4842440179	-0.1752870187
27.447	224	0.1180983852	2087.9862062923	0.4842469981	-0.1753090725
27.442	225	0.1180962395	2088.0681924861	0.4842491439	-0.1752898798
27.441	226	0.1180960010	2088.1457977382	0.4842495015	-0.1752855882
27.440	227	0.1180954050	2088.2252805367	0.4842523625	-0.1752814159
27.432	228	0.1180921863	2088.3066408817	0.4842552235	-0.1752750978
27.432	229	0.1180921863	2088.3836202850	0.4842557004	-0.1752723560
27.426	230	0.1180898022	2088.4631030836	0.4842593959	-0.1752708063
27.423	231	0.1180884908	2088.5488443702	0.4842627337	-0.1752569780
27.428	232	0.1180903982	2088.6302047151	0.4842630913	-0.1752568588
27.416	233	0.1180855106	2088.7115650601	0.4842655947	-0.1752561435
27.423	234	0.1180882524	2088.7904220099	0.4842672637	-0.1752674684
27.429	235	0.1180909942	2088.8761632965	0.4842697671	-0.1752505407
27.422	236	0.1180880140	2088.9562719438	0.4842732241	-0.1752612695
27.420	237	0.1180871795	2089.0382581376	0.4842752507	-0.1752483949
27.416	238	0.1180857490	2089.1227477266	0.4842762044	-0.1752337322
27.416	239	0.1180857490	2089.2028563740	0.4842794230	-0.1752255067
27.415	240	0.1180850338	2089.2773323820	0.4842807343	-0.1752113208
27.410	241	0.1180832456	2089.3574410294	0.4842828801	-0.1752073869
27.408	242	0.1180824112	2089.4356721303	0.4842852643	-0.1752004728
27.403	243	0.1180801462	2089.5132773825	0.4842849066	-0.1751946315
27.400	244	0.1180789541	2089.5871275417	0.4842866948	-0.1751892671
27.400	245	0.1180790733	2089.6597260034	0.4842876485	-0.1751881942
27.401	246	0.1180795502	2089.7335761627	0.4842909863	-0.1751817569
27.401	247	0.1180791925	2089.8005419851	0.4842906287	-0.1751773462
27.401	248	0.1180794309	2089.8687595051	0.4842934897	-0.1751753196
27.395	249	0.1180768083	2089.9376028739	0.4842937281	-0.1751744852
27.401	250	0.1180791925	2089.9958068130	0.4842949202	-0.1751694784
27.395	251	0.1180770468	2090.0583916937	0.4842942050	-0.1751642332
27.389	252	0.1180744242	2090.1197248769	0.4842961123	-0.1751619682
27.382	253	0.1180713247	2090.1779288160	0.4842955163	-0.1751576766
27.384	254	0.1180723976	2090.2342552086	0.4842977812	-0.1751592264
27.385	255	0.1180727552	2090.2887040549	0.4842971852	-0.1751635179
27.387	256	0.1180737089	2090.3356427154	0.4842976620	-0.1751600608
27.384	257	0.1180723976	2090.3869623176	0.4842986157	-0.1751555309
27.384	258	0.1180721592	2090.4313975830	0.4842988541	-0.1751562461
27.384	259	0.1180723976	2090.4733294531	0.4842995694	-0.1751585111
27.382	260	0.1180716823	2090.5146354744	0.4842990925	-0.1751570806
27.380	261	0.1180706095	2090.5553156468	0.4843005231	-0.1751594648
27.382	262	0.1180716823	2090.5922407265	0.4843000462	-0.1751629219
27.379	263	0.1180702518	2090.6216556204	0.4843002846	-0.1751893863
27.375	264	0.1180687021	2090.6479412703	0.4843012383	-0.1751685247
27.378	265	0.1180697750	2090.6779820131	0.4843011191	-0.1751470670
27.370	266	0.1180666755	2090.6986350238	0.4843002846	-0.1751406297
27.372	267	0.1180675100	2090.7167846392	0.4843006423	-0.1751434907
27.374	268	0.1180683445	2090.7380634986	0.4842974236	-0.1751308546
27.375	269	0.1180685829	2090.7487029283	0.4842971852	-0.1751088008
27.376	270	0.1180690597	2090.7580906605	0.4842979005	-0.1751003370
27.372	271	0.1180671524	2090.7718593342	0.4842979005	-0.1751004562
27.372	272	0.1180673908	2090.7762402759	0.4842971852	-0.1751016483
27.369	273	0.1180663179	2090.7737368806	0.4842946818	-0.1750993833
27.368	274	0.1180658411	2090.7693559390	0.4842924168	-0.1751073703
27.365	275	0.1180646490	2090.7674783926	0.4842921784	-0.1750978336
27.368	276	0.1180658411	2090.7562131140	0.4842888405	-0.1751023635
27.370	277	0.1180666755	2090.7436961379	0.4842902711	-0.1751037940
27.374	278	0.1180679869	2090.7255465225	0.4842894366	-0.1751068935
27.376	279	0.1180688213	2090.7036418142	0.4842862179	-0.1751067743
27.365	280	0.1180644106	2090.6817371060	0.4842877677	-0.1751062974
27.369	281	0.1180663179	2090.6548256072	0.4842843106	-0.1751818761
27.370	282	0.1180666755	2090.6191522252	0.4842807343	-0.1751492128
27.369	283	0.1180660795	2090.5872339360	0.4842800191	-0.1751558885
27.370	284	0.1180666755	2090.5540639492	0.4842770388	-0.1751464710
27.363	285	0.1180634569	2090.5102545327	0.4842762044	-0.1751116619
27.367	286	0.1180652450	2090.4670709650	0.4842713168	-0.1751009330
27.365	287	0.1180644106	2090.4226356997	0.4842713168	-0.1750905618
27.369	288	0.1180661987	2090.3681868534	0.4842679789	-0.1750837669
27.377	289	0.1180694174	2090.3149897048	0.4842670252	-0.1750766143
27.373	290	0.1180678676	2090.2630442538	0.4842641642	-0.1750699386
27.374	291	0.1180682253	2090.1916974897	0.4842614224	-0.1750675544
27.372	292	0.1180671524	2090.1291126090	0.4842593959	-0.1750630245
27.371	293	0.1180669140	2090.0621467866	0.4842555812	-0.1750609979
27.375	294	0.1180687021	2089.9876707785	0.4842529586	-0.1750593290
27.372	295	0.1180671524	2089.9188274097	0.4842502167	-0.1750559911
27.378	296	0.1180700134	2089.8387187623	0.4842475941	-0.1750545606
27.380	297	0.1180708479	2089.7561067197	0.4842442563	-0.1750524148
27.375	298	0.1180685829	2089.6703654331	0.4842400839	-0.1750501499
27.371	299	0.1180667948	2089.5821207513	0.4842375806	-0.1750496730
27.373	300	0.1180678676	2089.4838624885	0.4842346003	-0.1750495538
27.376	301	0.1180688213	2089.3987470507	0.4842311432	-0.1750514612
27.373	302	0.1180676292	2089.2917269046	0.4842298319	-0.1750513420
27.372	303	0.1180675100	2089.1903393978	0.4842248252	-0.1750528917
27.376	304	0.1180691789	2089.0877001934	0.4842200568	-0.1750527725
27.377	305	0.1180695366	2088.9737957104	0.4842160037	-0.1750509843
27.378	306	0.1180696558	2088.8611429251	0.4842120698	-0.1750519380
27.378	307	0.1180696558	2088.7466125933	0.4842055133	-0.1750534877
27.378	308	0.1180700134	2088.6308305640	0.4842047980	-0.1750540838
27.374	309	0.1180683445	2088.5050349537	0.4842005065	-0.1750551567
27.378	310	0.1180697750	2088.3792393434	0.4841945460	-0.1750562295
27.375	311	0.1180687021	2088.2503144890	0.4841900160	-0.1750556335
27.375	312	0.1180684637	2088.1157569954	0.4841859629	-0.1750584945
27.375	313	0.1180685829	2087.9793219554	0.4841815522	-0.1750587329
27.382	314	0.1180715631	2087.8385059737	0.4841746380	-0.1750633821
27.383	315	0.1180720400	2087.6983158409	0.4841717770	-0.1750611171
27.387	316	0.1180735897	2087.5487379759	0.4841662934	-0.1750626668
27.387	317	0.1180737089	2087.4047927502	0.4841608098	-0.1750710115
27.390	318	0.1180749010	2087.2502080947	0.4841568759	-0.1750820980
27.390	319	0.1180749010	2087.0975009857	0.4841512730	-0.1750670776
27.393	320	0.1180758547	2086.9366578422	0.4841454318	-0.1750687465
27.393	321	0.1180762123	2086.7683045130	0.4841409018	-0.1750712499
27.387	322	0.1180737089	2086.6068355207	0.4841347029	-0.1750745878
27.389	323	0.1180743049	2086.4391080403	0.4841307690	-0.1750785217
27.393	324	0.1180760931	2086.2713805599	0.4841234973	-0.1750803098
27.397	325	0.1180776428	2086.0936394986	0.4841193249	-0.1750873432
27.396	326	0.1180771660	2085.9184018325	0.4841120532	-0.1750913963
27.398	327	0.1180782388	2085.7331505855	0.4841062119	-0.1750948533
27.397	328	0.1180778812	2085.5566612218	0.4841029933	-0.1750977144
27.403	329	0.1180801462	2085.3657773355	0.4840938141	-0.1751029596
27.409	330	0.1180826496	2085.1755192980	0.4840910723	-0.1751136884
27.410	331	0.1180830072	2084.9840095630	0.4840824893	-0.1751065359
27.410	332	0.1180828880	2084.7881188862	0.4840761712	-0.1750892505
27.405	333	0.1180810999	2084.5859697214	0.4840714028	-0.1750977144
27.402	334	0.1180796694	2084.3869498007	0.4840646079	-0.1750999793
27.406	335	0.1180815767	2084.1810455430	0.4840596011	-0.1751047477
27.408	336	0.1180824112	2083.9763929830	0.4840528061	-0.1751052246
27.411	337	0.1180836033	2083.7617268420	0.4840446999	-0.1751040325
27.408	338	0.1180824112	2083.5501899451	0.4840387394	-0.1751058206
27.416	339	0.1180856298	2083.3342721065	0.4840334942	-0.1751006946
27.421	340	0.1180877756	2083.1177284192	0.4840245535	-0.1751041517
27.423	341	0.1180886101	2082.8936745461	0.4840176394	-0.1751030788
27.425	342	0.1180894445	2082.6677431266	0.4840107253	-0.1751092777
27.434	343	0.1180930208	2082.4386824631	0.4840026190	-0.1751119003
27.435	344	0.1180934976	2082.2121251948	0.4839964201	-0.1751117811
27.435	345	0.1180936168	2081.9811869848	0.4839872410	-0.1751149997
27.437	346	0.1180940937	2081.7408610428	0.4839831879	-0.1751204833
27.436	347	0.1180937361	2081.5017867983	0.4839736512	-0.1751238212
27.445	348	0.1180975508	2081.2627125539	0.4839662602	-0.1751399145
27.451	349	0.1181001734	2081.0205090654	0.4839585116	-0.1751704320
27.444	350	0.1180973123	2080.7739246353	0.4839521935	-0.1751747236
27.453	351	0.1181007694	2080.5198300195	0.4839443257	-0.1751663789
27.456	352	0.1181020807	2080.2701163453	0.4839346697	-0.1751636371
27.454	353	0.1181011270	2080.0128924854	0.4839281132	-0.1751669750
27.457	354	0.1181025575	2079.7531652303	0.4839191725	-0.1751695976
27.455	355	0.1181017231	2079.4946896729	0.4839120200	-0.1751737699
27.455	356	0.1181014847	2079.2312073249	0.4839043906	-0.1751757965
27.462	357	0.1181044649	2078.9664732794	0.4838959267	-0.1751755580
27.464	358	0.1181052994	2078.7004875362	0.4838867476	-0.1751775846
27.465	359	0.1181058954	2078.4288691538	0.4838794758	-0.1751808033
27.472	360	0.1181085180	2078.1585024690	0.4838720848	-0.1751830682
27.473	361	0.1181089948	2077.8787480520	0.4838633826	-0.1751850948
27.477	362	0.1181109022	2077.6021228792	0.4838547995	-0.1751902208
27.482	363	0.1181128095	2077.3217426134	0.4838453820	-0.1751897439
27.481	364	0.1181124519	2077.0382331036	0.4838384678	-0.1752016649
27.483	365	0.1181134056	2076.7515943498	0.4838303616	-0.1752162084
27.485	366	0.1181140016	2076.4668331424	0.4838211825	-0.1752193079
27.490	367	0.1181161474	2076.1733100518	0.4838116457	-0.1752252683
27.493	368	0.1181172203	2075.8810386587	0.4838024666	-0.1752114400
27.486	369	0.1181145977	2075.5831346263	0.4837947180	-0.1752158508
27.491	370	0.1181163858	2075.2852305940	0.4837839892	-0.1752313480
27.492	371	0.1181168627	2074.9867007128	0.4837762406	-0.1752191886
27.500	372	0.1181204389	2074.6881708317	0.4837670615	-0.1752157316
27.508	373	0.1181237768	2074.3796273696	0.4837562134	-0.1752138242
27.507	374	0.1181230615	2074.0742131516	0.4837476303	-0.1752184734
27.509	375	0.1181241344	2073.7631662943	0.4837388089	-0.1752294406
27.512	376	0.1181250881	2073.4496160418	0.4837283184	-0.1752245531
27.513	377	0.1181256841	2073.1391950333	0.4837202122	-0.1752126321
27.514	378	0.1181262802	2072.8143795022	0.4837088873	-0.1752098903
27.517	379	0.1181273531	2072.4933190640	0.4837003043	-0.1752051219
27.522	380	0.1181293796	2072.1597416496	0.4836892178	-0.1751998767
27.525	381	0.1181305717	2071.8199057472	0.4836771776	-0.1751966581
27.541	382	0.1181371282	2071.4688045662	0.4836670449	-0.1752021417
27.540	383	0.1181368898	2071.1158258388	0.4836559584	-0.1752145395
27.545	384	0.1181389164	2070.7572144721	0.4836414149	-0.1752165660
27.546	385	0.1181395124	2070.3904670710	0.4836299708	-0.1751928434
27.551	386	0.1181413006	2070.0299781579	0.4836179306	-0.1751624450
27.555	387	0.1181428503	2069.6532171758	0.4836042216	-0.1751880750
27.555	388	0.1181432079	2069.2789595889	0.4835927775	-0.1752220497
27.563	389	0.1181465458	2068.9003210604	0.4835801413	-0.1752523288
27.570	390	0.1181492876	2068.5079138582	0.4835667898	-0.1752562627
27.575	391	0.1181513141	2068.1029896798	0.4835547497	-0.1752368316
27.584	392	0.1181548904	2067.6986913501	0.4835410406	-0.1751904592
27.587	393	0.1181564401	2067.2768692539	0.4835257818	-0.1751781806
27.591	394	0.1181577515	2066.8500403672	0.4835114767	-0.1751815185
27.595	395	0.1181594204	2066.4119462020	0.4834957411	-0.1751816377
27.609	396	0.1181652616	2065.9688452464	0.4834797671	-0.1751885519
27.608	397	0.1181651424	2065.5144790122	0.4834648659	-0.1752065525
27.610	398	0.1181658577	2065.0551059875	0.4834492495	-0.1751878366
27.621	399	0.1181701492	2064.5919778700	0.4834349444	-0.1751998767
27.638	400	0.1181774210	2064.1213395668	0.4834194471	-0.1752076253
27.634	401	0.1181758713	2063.6456944731	0.4834022810	-0.1751966581
27.644	402	0.1181798052	2063.1656684378	0.4833863070	-0.1752032146
27.647	403	0.1181812357	2062.6750029728	0.4833714058	-0.1751983270
27.652	404	0.1181832622	2062.1824599613	0.4833556702	-0.1751979694
27.655	405	0.1181842159	2061.6849101594	0.4833376696	-0.1751949892
27.666	406	0.1181888651	2061.1760950790	0.4833232452	-0.1751916513
27.671	407	0.1181910108	2060.6672799985	0.4833082249	-0.1751982078
27.676	408	0.1181932758	2060.1503288835	0.4832920124	-0.1752010688
27.681	409	0.1181950640	2059.6358811638	0.4832755615	-0.1752044067
27.687	410	0.1181978058	2059.1064130727	0.4832611372	-0.1752014265
27.693	411	0.1181999515	2058.5800742257	0.4832434942	-0.1752030954
27.704	412	0.1182044815	2058.0443476465	0.4832276394	-0.1752085790
27.709	413	0.1182067465	2057.5104986137	0.4832130959	-0.1752083406
27.712	414	0.1182078194	2056.9616292096	0.4831978371	-0.1752164468
27.715	415	0.1182092499	2056.4190182936	0.4831793596	-0.1752278909
27.724	416	0.1182129454	2055.8676454942	0.4831638624	-0.1752450571
27.731	417	0.1182156872	2055.3112659044	0.4831463387	-0.1752574548
27.740	418	0.1182193827	2054.7505053729	0.4831301262	-0.1752606735
27.747	419	0.1182226013	2054.1841122022	0.4831146290	-0.1752646074
27.755	420	0.1182255815	2053.6189707291	0.4830967476	-0.1752692565
27.761	421	0.1182282041	2053.0469449190	0.4830792238	-0.1752560243
27.767	422	0.1182305883	2052.4705381674	0.4830630114	-0.1752580509
27.776	423	0.1182342838	2051.8960089622	0.4830457260	-0.1752599582
27.787	424	0.1182391714	2051.3145954200	0.4830280830	-0.1752710447
27.793	425	0.1182415556	2050.7212907506	0.4830076982	-0.1752616272
